Time [10 us];CAN_C1::BCM_COMMAND::BrakePedalSwitchNOSts;CAN_C1::BRAKE1::VehicleSpeedVSOSig;CAN_C1::ENGINE4::EngineTorque;CAN_C1::ENGINE1::EngineSpeed;CAN_C1::ENGINE7::ActualGearGSI
252189;1;0;12;906;0
252258;1;0;12;906;0
252895;1;0;12;906;0
253175;1;0;12;906;0
253243;1;0;12;906;0
253266;1;0;12;906;0
253895;1;0;12;906;0
254165;1;0;12;906;0
254189;1;0;12;906;0
254257;1;0;12;906;0
254790;1;0;12;906;0
254895;1;0;12;906;0
255165;1;0;12;906;0
255190;1;0;12;906;0
255257;1;0;12;906;0
255895;1;0;12;906;0
256165;1;0;12;906;0
256233;1;0;12;906;0
256257;1;0;12;906;0
256894;1;0;12;906;0
257166;1;0;12;905;0
257234;1;0;12;905;0
257258;1;0;12;905;0
257895;1;0;12;905;0
258230;1;0;12;905;0
258254;1;0;12;905;0
258278;1;0;12;905;0
258897;1;0;12;905;0
259165;1;0;12;905;0
259189;1;0;12;905;0
259257;1;0;12;905;0
259847;1;0;12;905;0
259895;1;0;12;905;0
260166;1;0;12;904;0
260234;1;0;12;904;0
260257;1;0;12;904;0
260895;1;0;12;904;0
261166;1;0;12;904;0
261234;1;0;12;904;0
261258;1;0;12;904;0
261894;1;0;12;904;0
262166;1;0;12;901;0
262233;1;0;12;901;0
262257;1;0;13;901;0
262894;1;0;13;901;0
263166;1;0;13;901;0
263233;1;0;13;901;0
263256;1;0;13;901;0
263894;1;0;13;901;0
264166;1;0;13;902;0
264234;1;0;13;902;0
264258;1;0;13;902;0
264866;1;0;13;902;0
264915;1;0;13;902;0
265166;1;0;13;904;0
265233;1;0;13;904;0
265257;1;0;13;904;0
265896;1;0;13;904;0
266231;1;0;13;904;0
266255;1;0;12;904;0
266280;1;0;12;904;0
266896;1;0;12;904;0
267166;1;0;12;902;0
267234;1;0;12;902;0
267257;1;0;13;902;0
267895;1;0;13;902;0
268165;1;0;13;902;0
268234;1;0;13;902;0
268258;1;0;12;902;0
268896;1;0;12;902;0
269166;1;0;12;898;0
269235;1;0;12;898;0
269258;1;0;13;898;0
269867;1;0;13;898;0
269915;1;0;13;898;0
270166;1;0;13;898;0
270234;1;0;13;898;0
270258;1;0;13;898;0
270895;1;0;13;898;0
271166;1;0;13;898;0
271234;1;0;13;898;0
271258;1;0;13;898;0
271893;1;0;13;898;0
272165;1;0;13;900;0
272233;1;0;13;900;0
272257;1;0;13;900;0
272896;1;0;13;900;0
273165;1;0;13;900;0
273234;1;0;13;900;0
273258;1;0;13;900;0
273894;1;0;13;900;0
274233;1;0;13;900;0
274257;1;0;13;900;0
274281;1;0;13;901;0
274840;1;0;13;901;0
274894;1;0;13;901;0
275166;1;0;13;897;0
275233;1;0;13;897;0
275257;1;0;13;897;0
275895;1;0;13;897;0
276233;1;0;13;897;0
276257;1;0;14;897;0
276281;1;0;14;897;0
276895;1;0;14;897;0
277166;1;0;14;895;0
277234;1;0;14;895;0
277257;1;0;14;895;0
277895;1;0;14;895;0
278165;1;0;14;895;0
278233;1;0;14;895;0
278257;1;0;14;895;0
278896;1;0;14;895;0
279166;1;0;14;896;0
279234;1;0;14;896;0
279258;1;0;14;896;0
279855;1;0;14;896;0
279904;1;0;14;896;0
280166;1;0;14;898;0
280234;0;0;14;898;0
280258;0;0;14;898;0
280894;0;0;14;898;0
281166;0;0;14;898;0
281235;0;0;14;898;0
281258;0;0;14;898;0
281894;0;0;14;898;0
282166;0;0;14;895;0
282234;0;0;14;895;0
282258;0;0;14;895;0
282894;0;0;14;895;0
283199;0;0;14;895;0
283247;0;0;14;895;0
283271;0;0;14;895;0
283895;0;0;14;895;0
284166;0;0;14;894;0
284235;0;0;14;894;0
284258;0;0;14;894;0
284864;0;0;14;894;0
284913;0;0;14;894;0
285166;0;0;14;899;0
285235;0;0;14;899;0
285258;0;0;14;899;0
285895;0;0;14;899;0
286166;0;0;14;899;0
286234;0;0;14;899;0
286258;0;0;13;899;0
286895;0;0;13;899;0
287166;0;0;13;902;0
287233;0;0;13;902;0
287257;0;0;13;902;0
287895;0;0;13;902;0
288241;0;0;13;902;0
288264;0;0;13;902;0
288288;0;0;13;902;0
288896;0;0;13;902;0
289167;0;0;13;899;0
289235;0;0;13;899;0
289259;0;0;13;899;0
289797;0;0;13;899;0
289893;0;0;13;899;0
290166;0;0;13;897;0
290234;0;0;13;897;0
290258;0;0;13;897;0
290894;0;0;13;897;0
291166;0;0;13;897;0
291234;0;0;13;897;0
291258;0;0;14;897;0
291896;0;0;14;897;0
292165;0;0;14;900;0
292234;0;0;14;900;0
292257;0;0;13;900;0
292894;0;0;13;900;0
293165;0;0;13;900;0
293234;0;0;13;900;0
293257;0;0;13;900;0
293895;0;0;13;900;0
294166;0;0;13;904;0
294234;0;0;13;904;0
294258;0;0;12;904;0
294834;0;0;12;904;0
294894;0;0;12;904;0
295165;0;0;12;905;0
295233;0;0;12;905;0
295257;0;0;12;905;0
295897;0;0;12;905;0
296166;0;0;12;905;0
296234;0;0;12;905;0
296257;0;0;12;905;0
296894;0;0;12;905;0
297166;0;0;12;901;0
297234;0;0;12;901;0
297257;0;0;13;901;0
297897;0;0;13;901;0
298234;0;0;13;901;0
298258;0;0;13;901;0
298282;0;0;13;901;0
298896;0;0;13;901;0
299166;0;0;13;900;0
299234;0;0;13;900;0
299257;0;0;13;900;0
299852;0;0;13;900;0
299900;0;0;13;900;0
300166;0;0;13;904;0
300235;0;0;13;904;0
300258;0;0;13;904;0
300894;0;0;13;904;0
301166;0;0;13;904;0
301235;0;0;13;904;0
301258;0;0;12;904;0
301894;0;0;12;904;0
302165;0;0;12;906;0
302233;0;0;12;906;0
302257;0;0;12;906;0
302895;0;0;12;906;0
303166;0;0;12;906;0
303233;0;0;12;906;0
303257;0;0;12;906;0
303895;0;0;12;906;0
304166;0;0;12;904;0
304235;0;0;12;904;0
304258;0;0;12;904;0
304865;0;0;12;904;0
304913;0;0;12;904;0
305166;0;0;12;902;0
305234;0;0;12;902;0
305258;0;0;12;902;0
305894;0;0;12;902;0
306165;0;0;12;902;0
306234;0;0;12;902;0
306257;0;0;13;902;0
306894;0;0;13;902;0
307166;0;0;13;902;0
307234;0;0;13;902;0
307258;0;0;13;902;0
307895;0;0;13;902;0
308166;0;0;13;902;0
308234;0;0;13;902;0
308258;0;0;13;902;0
308897;0;0;13;902;0
309166;0;0;13;903;0
309234;0;0;13;903;0
309258;0;0;12;903;0
309864;0;0;12;903;0
309912;0;0;12;903;0
310165;0;0;12;903;0
310233;0;0;12;903;0
310257;0;0;13;903;0
310894;0;0;13;903;0
311166;0;0;13;903;0
311234;0;0;13;903;0
311257;0;0;13;903;0
311894;0;0;13;903;0
312165;0;0;13;902;0
312234;0;0;13;902;0
312257;0;0;13;902;0
312894;0;0;13;902;0
313165;0;0;13;902;0
313234;0;0;13;902;0
313258;0;0;13;902;0
313896;0;0;13;902;0
314165;0;0;13;902;0
314234;0;0;13;902;0
314258;0;0;13;902;0
314841;0;0;13;902;0
314894;0;0;13;902;0
315166;0;0;13;901;0
315234;0;0;13;901;0
315258;0;0;13;901;0
315894;0;0;13;901;0
316166;0;0;13;901;0
316235;0;0;13;901;0
316258;0;0;13;901;0
316897;0;0;13;901;0
317165;0;0;13;901;0
317234;0;0;13;901;0
317258;0;0;13;901;0
317895;0;0;13;901;0
318166;0;0;13;901;0
318234;0;0;13;901;0
318258;0;0;13;901;0
318896;0;0;13;901;0
319184;0;0;13;900;0
319233;0;0;13;900;0
319256;0;0;13;900;0
319856;0;0;13;900;0
319905;0;0;13;900;0
320184;0;0;13;900;0
320232;0;0;13;900;0
320256;0;0;13;900;0
320895;0;0;13;900;0
321185;0;0;13;900;0
321233;0;0;13;900;0
321258;0;0;13;900;0
321893;0;0;13;900;0
322165;0;0;13;898;0
322234;0;0;13;898;0
322258;0;0;13;898;0
322896;0;0;13;898;0
323184;0;0;13;898;0
323233;0;0;13;898;0
323256;0;0;13;898;0
323895;0;0;13;898;0
324183;0;0;13;897;0
324231;0;0;13;897;0
324255;0;0;13;897;0
324894;0;0;13;897;0
324962;0;0;13;897;0
325184;0;0;13;899;0
325233;0;0;13;899;0
325256;0;0;13;899;0
325897;0;0;13;899;0
326206;0;0;13;899;0
326230;0;0;13;899;0
326254;0;0;13;899;0
326894;0;0;13;899;0
327183;0;0;13;900;0
327231;0;0;13;900;0
327254;0;0;13;900;0
327895;0;0;13;900;0
328206;0;0;13;900;0
328229;0;0;13;900;0
328253;0;0;13;900;0
328896;0;0;13;900;0
329207;0;0;13;900;0
329230;0;0;14;900;0
329255;0;0;14;897;0
329864;0;0;14;897;0
329913;0;0;14;897;0
330206;0;0;14;897;0
330230;0;0;14;897;0
330255;0;0;14;893;0
330894;0;0;14;893;0
331206;0;0;14;893;0
331230;0;0;15;893;0
331254;0;0;15;893;0
331894;0;0;15;893;0
332204;0;0;15;893;0
332228;0;0;15;893;0
332252;0;0;15;891;0
332894;0;0;15;891;0
333205;0;0;15;891;0
333229;0;0;15;891;0
333253;0;0;15;891;0
333895;0;0;15;891;0
334203;0;0;15;891;0
334227;0;0;14;891;0
334251;0;0;14;894;0
334794;0;0;14;894;0
334895;0;0;14;894;0
335203;0;0;14;894;0
335227;0;0;14;894;0
335251;0;0;14;895;0
335894;0;0;14;895;0
336203;0;0;14;895;0
336226;0;0;14;895;0
336250;0;0;14;895;0
336895;0;0;14;895;0
337203;0;0;14;895;0
337227;0;0;15;895;0
337252;0;0;15;892;0
337895;0;0;15;892;0
338178;0;0;15;892;0
338251;0;0;15;892;0
338275;0;0;15;892;0
338897;0;0;15;892;0
339203;0;0;15;892;0
339226;0;0;15;892;0
339250;0;0;15;891;0
339800;0;0;15;891;0
339893;0;0;15;891;0
340203;0;0;15;891;0
340226;0;0;15;891;0
340251;0;0;15;892;0
340894;0;0;15;892;0
341201;0;0;15;892;0
341224;0;0;15;892;0
341249;0;0;15;892;0
341894;0;0;15;892;0
342200;0;0;15;892;0
342224;0;0;15;892;0
342248;0;0;15;891;0
342894;0;0;15;891;0
343200;0;0;15;891;0
343224;0;0;15;891;0
343248;0;0;15;891;0
343894;0;0;15;891;0
344197;0;0;15;891;0
344221;0;0;15;891;0
344246;0;0;15;888;0
344832;0;0;15;888;0
344894;0;0;15;888;0
345199;0;0;15;888;0
345223;0;0;15;888;0
345248;0;0;15;887;0
345894;0;0;15;887;0
346197;0;0;16;887;0
346221;0;0;16;887;0
346246;0;0;16;887;0
346895;0;0;16;887;0
347197;0;0;16;887;0
347221;0;0;16;887;0
347246;0;0;16;889;0
347897;0;0;16;889;0
348196;0;0;15;889;0
348220;0;0;15;889;0
348245;0;0;15;889;0
348895;0;0;15;889;0
349199;0;0;15;889;0
349224;0;0;15;889;0
349248;0;0;15;892;0
349800;0;0;15;892;0
349893;0;0;15;892;0
350194;0;0;15;892;0
350218;0;0;15;892;0
350243;0;0;15;893;0
350895;0;0;15;893;0
351195;0;0;15;893;0
351220;0;0;15;893;0
351244;0;0;15;893;0
351893;0;0;15;893;0
352193;0;0;15;893;0
352218;0;0;15;893;0
352242;0;0;15;894;0
352894;0;0;15;894;0
353195;0;0;15;894;0
353219;0;0;15;894;0
353243;0;0;15;894;0
353894;0;0;15;894;0
354194;0;0;15;894;0
354219;0;0;15;894;0
354243;0;0;15;895;0
354811;0;0;15;895;0
354895;0;0;15;895;0
355169;0;0;15;895;0
355218;0;0;15;895;0
355243;0;0;15;898;0
355896;0;0;15;898;0
356168;0;0;14;898;0
356216;0;0;14;898;0
356241;0;0;14;898;0
356894;0;0;14;898;0
357169;0;0;13;898;0
357217;0;0;13;898;0
357241;0;0;13;902;0
357895;0;0;13;902;0
358169;0;0;14;902;0
358218;0;0;14;902;0
358242;0;0;14;902;0
358896;0;0;14;902;0
359167;0;0;14;905;0
359215;0;0;13;905;0
359239;0;0;13;905;0
359798;0;0;13;905;0
359893;0;0;13;905;0
360167;0;0;13;903;0
360215;0;0;13;903;0
360239;0;0;13;903;0
360895;0;0;13;903;0
361167;0;0;13;903;0
361215;0;0;13;903;0
361240;0;0;13;903;0
361894;0;0;13;903;0
362167;0;0;13;899;0
362216;0;0;13;899;0
362240;0;0;13;899;0
362894;0;0;13;899;0
363168;0;0;13;899;0
363215;0;0;14;899;0
363240;0;0;14;899;0
363894;0;0;14;899;0
364165;0;0;14;899;0
364189;0;0;14;899;0
364238;0;0;14;899;0
364830;0;0;14;899;0
364894;0;0;14;899;0
365166;0;0;14;901;0
365190;0;0;14;901;0
365238;0;0;14;901;0
365895;0;0;14;901;0
366166;0;0;14;901;0
366189;0;0;13;901;0
366237;0;0;13;901;0
366896;0;0;13;901;0
367167;0;0;13;902;0
367215;0;0;13;902;0
367239;0;0;13;902;0
367895;0;0;13;902;0
368166;0;0;13;902;0
368190;0;0;13;902;0
368239;0;0;13;902;0
368896;0;0;13;902;0
369167;0;0;13;900;0
369190;0;0;14;900;0
369239;0;0;14;900;0
369803;0;0;14;900;0
369893;0;0;14;900;0
370166;0;0;14;899;0
370190;0;0;14;899;0
370238;0;0;14;899;0
370894;0;0;14;899;0
371166;0;0;14;899;0
371190;0;0;14;899;0
371238;0;0;14;899;0
371893;0;0;14;899;0
372165;0;0;14;902;0
372189;0;0;14;902;0
372238;0;0;14;902;0
372896;0;0;14;902;0
373165;0;0;14;902;0
373189;0;0;13;902;0
373237;0;0;13;902;0
373894;0;0;13;902;0
374166;0;0;13;903;0
374189;0;0;13;903;0
374238;0;0;13;903;0
374807;0;0;13;903;0
374894;0;0;13;903;0
375166;0;0;13;899;0
375189;0;0;13;899;0
375238;0;0;13;899;0
375894;0;0;13;899;0
376166;0;0;13;899;0
376189;0;0;14;899;0
376238;0;0;14;899;0
376893;0;0;14;899;0
377166;0;0;14;896;0
377190;0;0;14;896;0
377239;0;0;14;896;0
377894;0;0;14;896;0
378166;0;0;14;896;0
378190;0;0;14;896;0
378239;0;0;14;896;0
378896;0;0;14;896;0
379166;0;0;14;897;0
379189;0;0;14;897;0
379238;0;0;14;897;0
379802;0;0;14;897;0
379893;0;0;14;897;0
380166;0;0;14;898;0
380189;0;0;14;898;0
380238;0;0;14;898;0
380893;0;0;14;898;0
381166;0;0;14;898;0
381189;0;0;14;898;0
381238;0;0;14;898;0
381893;0;0;14;898;0
382166;0;0;14;894;0
382189;0;0;14;894;0
382237;0;0;14;894;0
382894;0;0;14;894;0
383166;0;0;14;894;0
383189;0;0;15;894;0
383238;0;0;15;894;0
383894;0;0;15;894;0
384166;0;0;15;891;0
384189;0;0;16;891;0
384238;0;0;16;891;0
384838;0;0;16;891;0
384894;0;0;16;891;0
385166;0;0;16;891;0
385189;0;0;16;891;0
385238;0;0;16;891;0
385896;0;0;16;891;0
386166;0;0;16;891;0
386190;0;0;15;891;0
386238;0;0;15;891;0
386897;0;0;15;891;0
387166;0;0;15;893;0
387189;0;0;15;893;0
387238;0;0;15;893;0
387894;0;0;15;893;0
388166;0;0;15;893;0
388189;0;0;15;893;0
388237;0;0;15;893;0
388895;0;0;15;893;0
389166;0;0;15;894;0
389189;0;0;15;894;0
389237;0;0;15;894;0
389801;0;0;15;894;0
389893;0;0;15;894;0
390166;0;0;15;893;0
390189;0;0;15;893;0
390237;0;0;15;893;0
390894;0;0;15;893;0
391167;0;0;15;893;0
391190;0;0;15;893;0
391238;0;0;15;893;0
391896;0;0;15;893;0
392167;0;0;15;892;0
392190;0;0;15;892;0
392240;0;0;15;892;0
392894;0;0;15;892;0
393167;0;0;15;892;0
393191;0;0;15;892;0
393240;0;0;15;892;0
393894;0;0;15;892;0
394166;0;0;15;893;0
394190;0;0;15;893;0
394239;0;0;15;893;0
394809;0;0;15;893;0
394894;0;0;15;893;0
395166;0;0;15;893;0
395189;0;0;15;893;0
395238;0;0;15;893;0
395894;0;0;15;893;0
396166;0;0;15;894;0
396189;0;0;15;894;0
396238;0;0;15;894;0
396893;0;0;15;894;0
397166;0;0;15;898;0
397189;0;0;15;898;0
397238;0;0;15;898;0
397896;0;0;15;898;0
398166;0;0;15;898;0
398190;0;0;15;898;0
398238;0;0;15;898;0
398895;0;0;15;898;0
399166;0;0;15;902;0
399189;0;0;14;902;0
399237;0;0;14;902;0
399796;0;0;14;902;0
399893;0;0;14;902;0
400166;0;0;14;902;0
400189;0;0;14;902;0
400238;0;0;14;902;0
400893;0;0;14;902;0
401166;0;0;14;902;0
401189;0;0;14;902;0
401238;0;0;14;902;0
401893;0;0;14;902;0
402166;0;0;14;902;0
402189;0;0;14;902;0
402238;0;0;14;902;0
402894;0;0;14;902;0
403165;0;0;14;902;0
403189;0;0;14;902;0
403238;0;0;14;902;0
403894;0;0;14;902;0
404189;0;0;13;902;0
404237;0;0;13;902;0
404261;0;0;13;903;0
404836;0;0;13;903;0
404894;0;0;13;903;0
405166;0;0;13;906;0
405189;0;0;13;906;0
405238;0;0;13;906;0
405894;0;0;13;906;0
406166;0;0;13;906;0
406189;0;0;13;906;0
406238;0;0;13;906;0
406894;0;0;13;906;0
407204;0;0;13;906;0
407228;0;0;13;906;0
407253;0;0;13;906;0
407894;0;0;13;906;0
408188;0;0;13;906;0
408237;0;0;13;906;0
408260;0;0;13;906;0
408895;0;0;13;906;0
409166;0;0;13;904;0
409189;0;0;13;904;0
409238;0;0;13;904;0
409798;0;0;13;904;0
409892;0;0;13;904;0
410165;0;0;13;901;0
410189;0;0;13;901;0
410238;0;0;13;901;0
410894;0;0;13;901;0
411166;0;0;13;901;0
411213;0;0;14;901;0
411238;0;0;14;901;0
411893;0;0;14;901;0
412165;0;0;14;901;0
412189;0;0;14;901;0
412238;0;0;14;901;0
412894;0;0;14;901;0
413166;0;0;14;901;0
413190;0;0;14;901;0
413238;0;0;14;901;0
413896;0;0;14;901;0
414187;0;0;14;903;0
414234;0;0;13;903;0
414258;0;0;13;903;0
414808;0;0;13;903;0
414894;0;0;13;903;0
415166;0;0;13;901;0
415190;0;0;13;901;0
415238;0;0;13;901;0
415896;0;0;13;901;0
416165;0;0;13;901;0
416189;0;0;13;901;0
416238;0;0;13;901;0
416896;0;0;13;901;0
417166;0;0;13;898;0
417190;0;0;13;898;0
417239;0;0;13;898;0
417894;0;0;13;898;0
418166;0;0;13;898;0
418190;0;0;14;898;0
418239;0;0;14;898;0
418895;0;0;14;898;0
419166;0;0;14;899;0
419190;0;0;14;899;0
419238;0;0;14;899;0
419798;0;0;14;899;0
419892;0;0;14;899;0
420165;0;0;14;903;0
420189;0;0;14;903;0
420237;0;0;14;903;0
420894;0;0;14;903;0
421165;0;0;14;903;0
421189;0;0;13;903;0
421238;0;0;13;903;0
421892;0;0;13;903;0
422166;0;0;13;903;0
422189;0;0;13;903;0
422237;0;0;13;903;0
422896;0;0;13;903;0
423165;0;0;13;903;0
423189;0;0;13;903;0
423237;0;0;13;903;0
423894;0;0;13;903;0
424166;0;0;13;900;0
424189;0;0;14;900;0
424238;0;0;14;900;0
424837;0;0;14;900;0
424893;0;0;14;900;0
425166;0;0;14;898;0
425189;0;0;14;898;0
425238;0;0;14;898;0
425894;0;0;14;898;0
426166;0;0;14;898;0
426189;0;0;14;898;0
426238;0;0;14;898;0
426898;0;0;14;898;0
427166;0;0;14;900;0
427189;0;0;14;900;0
427238;0;0;14;900;0
427894;0;0;14;900;0
428165;0;0;14;900;0
428189;0;0;14;900;0
428238;0;0;14;900;0
428895;0;0;14;900;0
429166;0;0;14;901;0
429189;0;0;14;901;0
429239;0;0;14;901;0
429799;0;0;14;901;0
429892;0;0;14;901;0
430166;0;0;14;901;0
430189;0;0;14;901;0
430238;0;0;14;901;0
430894;0;0;14;901;0
431166;0;0;14;901;0
431189;0;0;14;901;0
431238;0;0;14;901;0
431893;0;0;14;901;0
432165;0;0;14;900;0
432189;0;0;14;900;0
432261;0;0;14;900;0
432894;0;0;14;900;0
433166;0;0;14;900;0
433189;0;0;14;900;0
433238;0;0;14;900;0
433894;0;0;14;900;0
434166;0;0;14;900;0
434189;0;0;14;900;0
434262;0;0;14;900;0
434811;0;0;14;900;0
434894;0;0;14;900;0
435166;0;0;14;901;0
435189;0;0;14;901;0
435238;0;0;14;901;0
435894;0;0;14;901;0
436166;0;0;14;901;0
436190;0;0;14;901;0
436238;0;0;14;901;0
436893;0;0;14;901;0
437166;0;0;14;899;0
437190;0;0;14;899;0
437239;0;0;14;899;0
437894;0;0;14;899;0
438166;0;0;14;899;0
438190;0;0;14;899;0
438262;0;0;14;899;0
438896;0;0;14;899;0
439166;0;0;14;899;0
439190;0;0;14;899;0
439238;0;0;14;899;0
439797;0;0;14;899;0
439893;0;0;14;899;0
440166;0;0;14;899;0
440189;0;0;14;899;0
440262;0;0;14;899;0
440893;0;0;14;899;0
441166;0;0;14;899;0
441190;0;0;14;899;0
441238;0;0;14;899;0
441893;0;0;14;899;0
442167;0;0;14;898;0
442190;0;0;14;898;0
442239;0;0;14;898;0
442893;0;0;14;898;0
443167;0;0;14;898;0
443191;0;0;14;898;0
443240;0;0;14;898;0
443893;0;0;14;898;0
444166;0;0;14;897;0
444190;0;0;18;897;0
444238;0;0;18;897;0
444838;0;0;18;897;0
444893;0;0;18;897;0
445166;0;0;18;899;0
445189;0;0;18;899;0
445238;0;0;18;899;0
445895;0;0;18;899;0
446166;0;0;18;899;0
446190;0;0;18;899;0
446238;0;0;18;899;0
446897;0;0;18;899;0
447166;0;0;18;903;0
447189;0;0;18;903;0
447237;0;0;18;903;0
447896;0;0;18;903;0
448166;0;0;18;903;0
448189;0;0;22;903;0
448238;0;0;22;903;0
448895;0;0;22;903;0
449166;0;0;22;906;0
449190;0;0;27;906;0
449238;0;0;27;906;0
449799;0;0;27;906;0
449893;0;0;27;906;0
450166;0;0;27;906;0
450190;0;0;27;906;0
450238;0;0;27;906;0
450894;0;0;27;906;0
451166;0;0;27;906;0
451190;0;0;33;906;0
451239;0;0;33;906;0
451893;0;0;33;906;0
452166;0;0;33;911;0
452190;0;0;33;911;0
452238;0;0;33;911;0
452893;0;0;33;911;0
453166;0;0;33;911;0
453189;0;0;37;911;0
453239;0;0;37;911;0
453893;0;0;37;911;0
454208;0;0;40;911;0
454232;0;0;40;911;0
454256;0;0;40;921;0
454790;0;0;40;921;0
454893;0;0;40;921;0
455165;0;0;40;930;0
455189;0;0;40;930;0
455237;0;0;40;930;0
455894;0;0;40;930;0
456165;0;0;40;930;0
456189;0;0;38;930;0
456237;0;0;38;930;0
456893;0;0;38;930;0
457166;0;0;38;938;0
457189;0;0;42;938;0
457240;0;0;42;938;0
457894;0;0;42;938;0
458166;0;0;42;951;0
458189;0;0;42;951;0
458238;0;0;42;951;0
458896;0;0;42;951;0
459166;0;0;42;951;0
459189;0;0;38;951;0
459237;0;0;38;951;0
459806;0;0;38;951;0
459892;0;0;38;951;0
460166;0;0;38;963;0
460189;0;0;35;963;0
460237;0;0;35;963;0
460894;0;0;35;963;0
461166;0;0;35;963;0
461189;0;0;35;963;0
461240;0;0;35;963;0
461892;0;0;35;963;0
462165;0;0;35;974;0
462189;0;0;33;974;0
462238;0;0;33;974;0
462894;0;0;33;974;0
463166;0;0;33;981;0
463190;0;0;31;981;0
463239;0;0;31;981;0
463894;0;0;31;981;0
464166;0;0;31;981;0
464189;0;0;31;981;0
464238;0;0;31;981;0
464821;0;0;31;981;0
464894;0;0;31;981;0
465166;0;0;31;989;0
465189;0;0;28;989;0
465240;0;0;28;989;0
465907;0;0;28;989;0
466190;0;0;26;989;0
466239;0;0;26;989;0
466263;0;0;26;998;0
466896;0;0;26;998;0
467166;0;0;26;998;0
467190;0;0;26;998;0
467239;0;0;26;998;0
467894;0;0;26;998;0
468166;0;0;26;1006;0
468189;0;0;24;1006;0
468238;0;0;24;1006;0
468904;0;0;24;1006;0
469166;0;0;24;1016;0
469190;0;0;21;1016;0
469263;0;0;21;1016;0
469818;0;0;21;1016;0
469893;0;0;21;1016;0
470166;0;0;21;1027;0
470190;0;0;22;1027;0
470238;0;0;22;1027;0
470894;0;0;22;1027;0
471166;0;0;22;1027;0
471190;0;0;19;1027;0
471238;0;0;19;1027;0
471893;0;0;19;1027;0
472166;0;0;19;1034;0
472189;0;0;18;1034;0
472238;0;0;18;1034;0
472895;0;0;18;1034;0
473166;0;0;18;1039;0
473189;0;0;18;1039;0
473238;0;0;18;1039;0
473894;0;0;18;1039;0
474166;0;0;18;1039;0
474189;0;0;16;1039;0
474238;0;0;16;1039;0
474792;0;0;16;1039;0
474893;0;0;16;1039;0
475166;0;0;16;1044;0
475189;0;0;15;1044;0
475262;0;0;15;1044;0
475895;0;0;15;1044;0
476166;0;0;15;1053;0
476189;0;0;15;1053;0
476238;0;0;15;1053;0
476894;0;0;15;1053;0
477203;0;0;15;1053;0
477226;0;0;13;1053;0
477275;0;0;13;1053;0
477893;0;0;13;1053;0
478166;0;0;13;1058;0
478190;0;0;13;1058;0
478239;0;0;13;1058;0
478912;0;0;13;1058;0
479166;0;0;13;1060;0
479189;0;0;12;1060;0
479238;0;0;12;1060;0
479796;0;0;12;1060;0
479893;0;0;12;1060;0
480166;0;0;12;1060;0
480189;0;0;12;1060;0
480238;0;0;12;1060;0
480893;0;0;12;1060;0
481166;0;0;12;1060;0
481189;0;0;12;1060;0
481238;0;0;12;1060;0
481892;0;0;12;1060;0
482166;0;0;12;1064;0
482190;0;0;12;1064;0
482239;0;0;12;1064;0
482893;0;0;12;1064;0
483166;0;0;12;1069;0
483190;0;0;12;1069;0
483239;0;0;12;1069;0
483893;0;0;12;1069;0
484189;0;0;12;1069;0
484237;0;0;11;1069;0
484261;0;0;11;1069;0
484820;0;0;11;1069;0
484893;0;0;11;1069;0
485166;0;0;11;1069;0
485189;0;0;11;1069;0
485245;0;0;11;1069;0
485893;0;0;11;1069;0
486166;0;0;11;1069;0
486189;0;0;11;1069;0
486238;0;0;11;1069;0
486893;0;0;11;1069;0
487166;0;0;11;1071;0
487189;0;0;11;1071;0
487238;0;0;11;1071;0
487894;0;0;11;1071;0
488165;0;0;11;1071;0
488189;0;0;10;1071;0
488238;0;0;10;1071;0
488894;0;0;10;1071;0
489166;0;0;10;1072;0
489189;0;0;10;1072;0
489248;0;0;10;1072;0
489811;0;0;10;1072;0
489892;0;0;10;1072;0
490165;0;0;10;1070;0
490189;0;0;10;1070;0
490262;0;0;10;1070;0
490893;0;0;10;1070;0
491165;0;0;10;1070;0
491189;0;0;10;1070;0
491243;0;0;10;1070;0
491901;0;0;10;1070;0
492166;0;0;10;1070;0
492189;0;0;10;1070;0
492262;0;0;10;1070;0
492893;0;0;10;1070;0
493167;0;0;10;1071;0
493191;0;0;9;1071;0
493239;0;0;9;1071;0
493893;0;0;9;1071;0
494206;0;0;9;1071;0
494230;0;0;9;1070;0
494254;0;0;9;1070;0
494794;0;0;9;1070;0
494894;0;0;9;1070;0
495167;0;0;9;1070;0
495191;0;0;9;1070;0
495240;0;0;9;1070;0
495893;0;0;9;1070;0
496166;0;0;9;1066;0
496190;0;0;9;1066;0
496263;0;0;9;1066;0
496894;0;0;9;1066;0
497166;0;0;9;1063;0
497189;0;0;9;1063;0
497240;0;0;9;1063;0
497896;0;0;9;1063;0
498166;0;0;9;1063;0
498190;0;0;9;1063;0
498263;0;0;9;1063;0
498895;0;0;9;1063;0
499166;0;0;9;1061;0
499190;0;0;9;1061;0
499241;0;0;9;1061;0
499854;0;0;9;1061;0
499902;0;0;9;1061;0
500166;0;0;9;1059;0
500189;0;0;9;1059;0
500262;0;0;9;1059;0
500894;0;0;9;1059;0
501166;0;0;9;1059;0
501189;0;0;9;1059;0
501241;0;0;9;1059;0
501893;0;0;9;1059;0
502189;0;0;9;1052;0
502237;0;0;9;1052;0
502261;0;0;9;1052;0
502893;0;0;9;1052;0
503166;0;0;9;1046;0
503190;0;0;9;1046;0
